date,feature_index,NO2
2020-09-15 00:00:00+00:00,0,2.9322489353944547e-05
2020-09-19 00:00:00+00:00,0,2.2021898985258304e-05
2020-09-21 00:00:00+00:00,0,3.5815891351376195e-05
2020-09-18 00:00:00+00:00,0,3.133081781925284e-05
2020-09-16 00:00:00+00:00,0,2.684574428712949e-05
2020-09-20 00:00:00+00:00,0,5.030878492107149e-05
2020-09-22 00:00:00+00:00,0,7.377182555501349e-05
2021-06-17 00:00:00+00:00,0,6.223307354957797e-05
2021-06-21 00:00:00+00:00,0,5.069432154414244e-05
2021-06-18 00:00:00+00:00,0,4.2653886339394376e-05
2021-06-19 00:00:00+00:00,0,3.461345113464631e-05
2021-06-14 00:00:00+00:00,0,3.42421444656793e-05
2021-06-20 00:00:00+00:00,0,3.3870837796712294e-05
2021-06-15 00:00:00+00:00,0,3.3499531127745286e-05
2021-06-16 00:00:00+00:00,0,3.312822445877828e-05
2021-02-19 00:00:00+00:00,0,3.275691778981127e-05
2021-02-15 00:00:00+00:00,0,4.697468102676794e-05
2021-02-17 00:00:00+00:00,0,9.713356848806144e-05
2021-02-21 00:00:00+00:00,0,2.340684659429826e-05
2021-02-14 00:00:00+00:00,0,2.5365639885421842e-05
2021-02-20 00:00:00+00:00,0,2.7324433176545426e-05
2021-02-16 00:00:00+00:00,0,2.928322646766901e-05
2021-02-18 00:00:00+00:00,0,3.1242019758792594e-05
2020-12-12 00:00:00+00:00,0,4.2511377614573576e-05
2020-12-15 00:00:00+00:00,0,5.378073547035456e-05
2020-12-19 00:00:00+00:00,0,5.375348291636328e-05
2020-12-18 00:00:00+00:00,0,5.372623036237201e-05
2020-12-13 00:00:00+00:00,0,5.369897780838073e-05
2020-12-17 00:00:00+00:00,0,5.367172525438946e-05
2020-12-14 00:00:00+00:00,0,5.364447270039818e-05
2020-12-16 00:00:00+00:00,0,5.361722014640691e-05
2021-03-30 00:00:00+00:00,0,5.358996759241563e-05
2021-04-01 00:00:00+00:00,0,5.356271503842436e-05
2021-03-27 00:00:00+00:00,0,9.314974704466294e-05
2021-03-31 00:00:00+00:00,0,0.00013273677905090153
2021-03-28 00:00:00+00:00,0,8.789835555944592e-05
2021-03-29 00:00:00+00:00,0,8.371904065522055e-05
2021-03-26 00:00:00+00:00,0,7.953972575099517e-05
2021-04-02 00:00:00+00:00,0,7.536041084676981e-05
2020-06-20 00:00:00+00:00,0,6.204310648172395e-05
2020-06-26 00:00:00+00:00,0,4.8725802116678096e-05
2020-06-23 00:00:00+00:00,0,2.9959268431412056e-05
2020-06-24 00:00:00+00:00,0,2.06891982088564e-05
2020-06-19 00:00:00+00:00,0,2.9370914489845745e-05
2020-06-21 00:00:00+00:00,0,3.7027717553428374e-05
2020-06-25 00:00:00+00:00,0,4.4684520617011e-05
2020-06-22 00:00:00+00:00,0,2.036503610725049e-05
2020-08-12 00:00:00+00:00,0,2.3809243430150676e-05
2020-08-07 00:00:00+00:00,0,5.948753096163273e-05
2020-08-09 00:00:00+00:00,0,1.4219246622815264e-05
2020-08-06 00:00:00+00:00,0,2.902423875639215e-05
2020-08-11 00:00:00+00:00,0,2.2234766220208257e-05
2020-08-10 00:00:00+00:00,0,3.3119184990937356e-05
