date,feature_index,NO2
2020-07-26T00:00:00.000Z,0,3.078454437854816E-5
2020-07-22T00:00:00.000Z,0,2.574530753918225E-5
2020-07-27T00:00:00.000Z,0,3.6794387900348134E-5
2020-07-23T00:00:00.000Z,0,2.5000979273196815E-5
2020-07-21T00:00:00.000Z,0,
2020-07-25T00:00:00.000Z,0,2.285499416151045E-5
2020-08-31T00:00:00.000Z,0,2.7456055613583884E-5
2020-08-30T00:00:00.000Z,0,3.055937883221883E-5
2020-09-02T00:00:00.000Z,0,
2020-09-05T00:00:00.000Z,0,1.7170295298759204E-5
2020-09-01T00:00:00.000Z,0,
2020-09-06T00:00:00.000Z,0,3.136322569237867E-5
2020-09-04T00:00:00.000Z,0,1.0648768920873408E-5
2020-09-03T00:00:00.000Z,0,2.3090154475842912E-5
2021-06-11T00:00:00.000Z,0,2.896046817113529E-5
2021-06-08T00:00:00.000Z,0,1.8390457929247834E-5
2021-06-10T00:00:00.000Z,0,3.0971487123881365E-5
2021-06-13T00:00:00.000Z,0,
2021-06-07T00:00:00.000Z,0,1.5838203429060133E-5
2021-06-06T00:00:00.000Z,0,
2021-06-09T00:00:00.000Z,0,1.9805268796820503E-5
2021-06-12T00:00:00.000Z,0,3.627296321913794E-5
2021-04-24T00:00:00.000Z,0,2.64318272952964E-5
2021-04-19T00:00:00.000Z,0,
2021-04-26T00:00:00.000Z,0,2.217546749637801E-5
2021-04-23T00:00:00.000Z,0,2.5254584897993482E-5
2021-04-25T00:00:00.000Z,0,
2021-04-21T00:00:00.000Z,0,2.093015874985819E-5
2021-04-22T00:00:00.000Z,0,2.7600980198864516E-5
2021-04-20T00:00:00.000Z,0,2.8634246026134253E-5
2020-07-09T00:00:00.000Z,0,1.483510360148185E-5
2020-07-05T00:00:00.000Z,0,
2020-07-06T00:00:00.000Z,0,
2020-07-10T00:00:00.000Z,0,2.3460741951047176E-5
2020-07-07T00:00:00.000Z,0,2.4795933313725982E-5
2020-07-11T00:00:00.000Z,0,3.950773937807147E-5
2020-07-12T00:00:00.000Z,0,1.9851202068821294E-5
2020-07-08T00:00:00.000Z,0,1.3757770129056249E-5
2020-08-29T00:00:00.000Z,0,2.6088673786778767E-5
2020-08-27T00:00:00.000Z,0,3.7748916080696894E-5
2020-08-23T00:00:00.000Z,0,3.1899803313232646E-5
2020-08-25T00:00:00.000Z,0,4.163811263424577E-5
2020-08-24T00:00:00.000Z,0,3.2646526202976624E-5
2020-08-28T00:00:00.000Z,0,2.1284330766017472E-5
2020-08-22T00:00:00.000Z,0,
2020-08-26T00:00:00.000Z,0,2.6791362870426383E-5
2020-09-17T00:00:00.000Z,0,3.065892512192173E-5
2020-09-15T00:00:00.000Z,0,3.130044797217124E-5
2020-09-19T00:00:00.000Z,0,3.875903611414186E-5
2020-09-21T00:00:00.000Z,0,
2020-09-18T00:00:00.000Z,0,4.5466718802344985E-5
2020-09-16T00:00:00.000Z,0,3.7280688350923206E-5
2020-09-20T00:00:00.000Z,0,2.983136073453352E-5
2020-09-22T00:00:00.000Z,0,3.147682218695991E-5
2020-10-12T00:00:00.000Z,0,
2020-10-11T00:00:00.000Z,0,1.7448039216105826E-5
2020-10-10T00:00:00.000Z,0,
2020-10-13T00:00:00.000Z,0,2.7501588192535564E-5
2020-10-09T00:00:00.000Z,0,
2020-10-15T00:00:00.000Z,0,
2020-10-14T00:00:00.000Z,0,2.7834535255048348E-5
2020-10-16T00:00:00.000Z,0,2.0592840883182362E-5
2020-08-12T00:00:00.000Z,0,
2020-08-07T00:00:00.000Z,0,2.9802081977929145E-5
2020-08-09T00:00:00.000Z,0,2.7980916759891745E-5
2020-08-06T00:00:00.000Z,0,
2020-08-11T00:00:00.000Z,0,2.3886228518676944E-5
2020-08-10T00:00:00.000Z,0,2.8491762956643168E-5
2020-08-08T00:00:00.000Z,0,3.0692342162100516E-5
2020-08-13T00:00:00.000Z,0,2.4968777627994616E-5
2020-06-20T00:00:00.000Z,0,2.515414295582256E-5
2020-06-26T00:00:00.000Z,0,2.9291920024358358E-5
2020-06-23T00:00:00.000Z,0,2.3650679698524375E-5
2020-06-24T00:00:00.000Z,0,2.1885984779146384E-5
2020-06-19T00:00:00.000Z,0,
2020-06-21T00:00:00.000Z,0,
2020-06-25T00:00:00.000Z,0,2.590288765228858E-5
2020-06-22T00:00:00.000Z,0,2.0845683684456164E-5
2021-06-17T00:00:00.000Z,0,
2021-06-18T00:00:00.000Z,0,2.1133052928234975E-5
2021-06-21T00:00:00.000Z,0,3.053520201016605E-5
2021-06-19T00:00:00.000Z,0,
2021-06-14T00:00:00.000Z,0,1.1302215170871932E-5
2021-06-20T00:00:00.000Z,0,1.8335239171089295E-5
2021-06-15T00:00:00.000Z,0,
2021-06-16T00:00:00.000Z,0,2.233778119868172E-5
2020-08-18T00:00:00.000Z,0,2.4006873404273804E-5
2020-08-19T00:00:00.000Z,0,2.788584197332966E-5
2020-08-15T00:00:00.000Z,0,2.562989417735177E-5
2020-08-20T00:00:00.000Z,0,2.4204038102955867E-5
2020-08-17T00:00:00.000Z,0,3.253205861917443E-5
2020-08-14T00:00:00.000Z,0,1.4073498797578005E-5
2020-08-21T00:00:00.000Z,0,2.407422306305307E-5
2020-08-16T00:00:00.000Z,0,2.2921349985457102E-5
2021-05-04T00:00:00.000Z,0,1.92067212992697E-5
2021-04-28T00:00:00.000Z,0,
2021-04-27T00:00:00.000Z,0,2.337561752276749E-5
2021-05-02T00:00:00.000Z,0,2.4879569900804198E-5
2021-05-03T00:00:00.000Z,0,2.246407264768398E-5
2021-05-01T00:00:00.000Z,0,2.046108131087914E-5
2021-04-30T00:00:00.000Z,0,2.361487690905051E-5
2021-04-29T00:00:00.000Z,0,2.747080179688055E-5
2021-06-22T00:00:00.000Z,0,
2021-06-23T00:00:00.000Z,0,3.115464551228797E-5
2021-06-25T00:00:00.000Z,0,2.3336267856523462E-5
2021-06-28T00:00:00.000Z,0,
2021-06-26T00:00:00.000Z,0,
2021-06-29T00:00:00.000Z,0,2.0028108695311986E-5
2021-06-24T00:00:00.000Z,0,
2021-06-27T00:00:00.000Z,0,2.6892294348120533E-5
2021-03-04T00:00:00.000Z,0,5.07160511915572E-5
2021-03-05T00:00:00.000Z,0,2.314859713286361E-5
2021-03-03T00:00:00.000Z,0,
2021-03-08T00:00:00.000Z,0,
2021-03-09T00:00:00.000Z,0,3.6620542232412845E-5
2021-03-02T00:00:00.000Z,0,
2021-03-06T00:00:00.000Z,0,
2021-03-07T00:00:00.000Z,0,
2020-06-01T00:00:00.000Z,0,
2020-06-02T00:00:00.000Z,0,
2020-05-31T00:00:00.000Z,0,
2020-10-28T00:00:00.000Z,0,2.3543169721630296E-5
2020-10-25T00:00:00.000Z,0,
2020-10-31T00:00:00.000Z,0,
2020-10-30T00:00:00.000Z,0,
2020-10-27T00:00:00.000Z,0,2.4247259716503322E-5
2020-10-26T00:00:00.000Z,0,
2020-11-01T00:00:00.000Z,0,1.8313567958709125E-5
2020-10-29T00:00:00.000Z,0,
2020-11-15T00:00:00.000Z,0,
2020-11-16T00:00:00.000Z,0,1.854375295806676E-5
2020-11-14T00:00:00.000Z,0,2.795027326514669E-5
2020-11-12T00:00:00.000Z,0,2.1293454665283207E-5
2020-11-11T00:00:00.000Z,0,1.1258318409090862E-5
2020-11-13T00:00:00.000Z,0,
2020-11-10T00:00:00.000Z,0,
2020-11-17T00:00:00.000Z,0,3.0253017030190676E-5
2020-12-02T00:00:00.000Z,0,
2020-11-30T00:00:00.000Z,0,
2020-11-27T00:00:00.000Z,0,
2020-11-26T00:00:00.000Z,0,
2020-12-01T00:00:00.000Z,0,1.7165981565388695E-5
2020-12-03T00:00:00.000Z,0,2.4007526008062996E-5
2020-11-29T00:00:00.000Z,0,
2020-11-28T00:00:00.000Z,0,2.5923797466020915E-5
2020-12-20T00:00:00.000Z,0,1.914544210042853E-5
2020-12-26T00:00:00.000Z,0,
2020-12-24T00:00:00.000Z,0,2.391076880788508E-5
2020-12-22T00:00:00.000Z,0,1.6348277085853624E-5
2020-12-25T00:00:00.000Z,0,
2020-12-23T00:00:00.000Z,0,2.1628763988701394E-5
2020-12-21T00:00:00.000Z,0,1.7815730340468388E-5
2020-12-27T00:00:00.000Z,0,2.0800369687397808E-5
2021-01-08T00:00:00.000Z,0,
2021-01-12T00:00:00.000Z,0,
2021-01-09T00:00:00.000Z,0,2.0795843132267084E-5
2021-01-10T00:00:00.000Z,0,
2021-01-07T00:00:00.000Z,0,
2021-01-11T00:00:00.000Z,0,
2021-01-06T00:00:00.000Z,0,2.2818092309700493E-5
2021-01-05T00:00:00.000Z,0,
2021-02-13T00:00:00.000Z,0,1.8768064279583996E-5
2021-02-11T00:00:00.000Z,0,
2021-02-08T00:00:00.000Z,0,
2021-02-06T00:00:00.000Z,0,
2021-02-12T00:00:00.000Z,0,1.6624171910900092E-5
2021-02-07T00:00:00.000Z,0,
