date,feature_index,NO2
2021-01-14 00:00:00+00:00,0,2.108744942349389e-05
2021-01-17 00:00:00+00:00,0,2.1925596503558425e-05
2021-01-20 00:00:00+00:00,0,2.276374358362296e-05
2021-01-16 00:00:00+00:00,0,2.3601890663687497e-05
2021-01-19 00:00:00+00:00,0,2.4440037743752036e-05
2021-04-11 00:00:00+00:00,0,2.527818482381657e-05
2021-04-17 00:00:00+00:00,0,2.137154231718341e-05
2021-04-15 00:00:00+00:00,0,1.7505714519453857e-05
2021-04-12 00:00:00+00:00,0,2.062485979574073e-05
2021-04-16 00:00:00+00:00,0,2.0396003342491237e-05
2021-04-13 00:00:00+00:00,0,2.2534400463515306e-05
2021-04-14 00:00:00+00:00,0,2.4672797584539372e-05
2021-04-18 00:00:00+00:00,0,2.681119470556344e-05
2020-07-28 00:00:00+00:00,0,2.33450280878363e-05
2020-07-24 00:00:00+00:00,0,2.6339878407573757e-05
2020-07-26 00:00:00+00:00,0,3.078454437854816e-05
2020-07-22 00:00:00+00:00,0,2.574530753918225e-05
2020-07-27 00:00:00+00:00,0,3.679438790034813e-05
2020-07-23 00:00:00+00:00,0,2.5000979273196812e-05
2020-07-21 00:00:00+00:00,0,2.3927986717353633e-05
2020-07-25 00:00:00+00:00,0,2.285499416151045e-05
2020-08-31 00:00:00+00:00,0,2.7456055613583884e-05
2020-08-30 00:00:00+00:00,0,3.055937883221883e-05
2020-09-02 00:00:00+00:00,0,2.386483706548902e-05
2020-09-05 00:00:00+00:00,0,1.7170295298759204e-05
2020-09-01 00:00:00+00:00,0,2.426676049556894e-05
2020-09-06 00:00:00+00:00,0,3.136322569237867e-05
2020-09-04 00:00:00+00:00,0,1.0648768920873408e-05
2020-09-03 00:00:00+00:00,0,2.3090154475842912e-05
2021-06-11 00:00:00+00:00,0,2.896046817113529e-05
2021-06-08 00:00:00+00:00,0,1.8390457929247837e-05
2021-06-10 00:00:00+00:00,0,3.0971487123881365e-05
2021-06-13 00:00:00+00:00,0,2.3404845276470747e-05
2021-06-07 00:00:00+00:00,0,1.5838203429060133e-05
2021-06-06 00:00:00+00:00,0,1.7821736112940318e-05
2021-06-09 00:00:00+00:00,0,1.9805268796820503e-05
2021-06-12 00:00:00+00:00,0,3.627296321913794e-05
2021-04-24 00:00:00+00:00,0,2.64318272952964e-05
2021-04-19 00:00:00+00:00,0,2.4303647395837203e-05
2021-04-26 00:00:00+00:00,0,2.217546749637801e-05
2021-04-23 00:00:00+00:00,0,2.525458489799348e-05
2021-04-25 00:00:00+00:00,0,2.3092371823925834e-05
2021-04-21 00:00:00+00:00,0,2.093015874985819e-05
2021-04-22 00:00:00+00:00,0,2.760098019886452e-05
2021-04-20 00:00:00+00:00,0,2.8634246026134253e-05
2020-07-09 00:00:00+00:00,0,1.483510360148185e-05
2020-07-05 00:00:00+00:00,0,1.7710316384670292e-05
2020-07-06 00:00:00+00:00,0,2.0585529167858736e-05
2020-07-10 00:00:00+00:00,0,2.3460741951047176e-05
2020-07-07 00:00:00+00:00,0,2.4795933313725985e-05
2020-07-11 00:00:00+00:00,0,3.950773937807147e-05
2020-07-12 00:00:00+00:00,0,1.985120206882129e-05
2020-07-08 00:00:00+00:00,0,1.3757770129056247e-05
2020-08-29 00:00:00+00:00,0,2.6088673786778767e-05
2020-08-27 00:00:00+00:00,0,3.7748916080696894e-05
2020-08-23 00:00:00+00:00,0,3.1899803313232646e-05
2020-08-25 00:00:00+00:00,0,4.163811263424577e-05
2020-08-24 00:00:00+00:00,0,3.2646526202976624e-05
2020-08-28 00:00:00+00:00,0,2.1284330766017472e-05
2020-08-22 00:00:00+00:00,0,2.403784681822193e-05
2020-08-26 00:00:00+00:00,0,2.6791362870426383e-05
2020-09-17 00:00:00+00:00,0,3.065892512192173e-05
2020-09-15 00:00:00+00:00,0,3.130044797217124e-05
2020-09-19 00:00:00+00:00,0,3.875903611414186e-05
2020-09-21 00:00:00+00:00,0,4.211287745824343e-05
2020-09-18 00:00:00+00:00,0,4.5466718802344985e-05
2020-09-16 00:00:00+00:00,0,3.7280688350923206e-05
2020-09-20 00:00:00+00:00,0,2.983136073453352e-05
2020-09-22 00:00:00+00:00,0,3.147682218695991e-05
